  simno it age mass belief forage env state info
   1   12   59 27.00 0.964 0.698    0    1 0.000000009386747
   1   12   60 28.00 0.976 0.700    0    1 0.000000023248835
   1   12   61 29.00 0.984 0.696    0    1 0.000000012078222
   1   12   62 30.00 0.989 0.696    0    1 0.000000001855641
   1   12   63 30.00 0.986 0.694    0    0 0.000000001843666
   1   13    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   13    2  1.00 0.431 0.804    0    1 0.000000725800000
   1   13    3  2.00 0.530 0.826    0    1 0.000000802531585
   1   13    4  3.00 0.627 0.796    0    1 0.000000712702124
   1   13    5  4.00 0.715 0.771    0    1 0.000000552230616
   1   13    6  5.00 0.789 0.750    0    1 0.000000371103748
   1   13    7  6.00 0.848 0.734    0    1 0.000000225600448
   1   13    8  7.00 0.893 0.722    0    1 0.000000125051832
   1   13    9  7.00 0.869 0.712    0    1 0.000000067702214
   1   13   10  7.00 0.841 0.717    0    1 0.000000097548148
   1   13   11  7.00 0.807 0.722    0    1 0.000000146586739
   1   13   12  7.00 0.767 0.730    0    1 0.000000210798315
   1   13   13  7.00 0.722 0.738    0    1 0.000000303032783
   1   13   14  8.00 0.795 0.748    0    1 0.000000421678073
   1   13   15  9.00 0.852 0.732    0    1 0.000000253681585
   1   13   16 10.00 0.896 0.720    0    1 0.000000144811095
   1   13   17 10.00 0.873 0.712    0    1 0.000000071098549
   1   13   18 11.00 0.911 0.716    0    1 0.000000112642476
   1   13   19 11.00 0.891 0.709    0    1 0.000000057322099
   1   13   20 11.00 0.867 0.713    0    1 0.000000092251479
   1   13   21 11.00 0.838 0.718    0    1 0.000000131630988
   1   13   22 11.00 0.804 0.724    0    1 0.000000194271791
   1   13   23 11.00 0.764 0.732    0    1 0.000000279961399
   1   13   24 12.00 0.828 0.740    0    1 0.000000396953287
   1   13   25 12.00 0.792 0.726    0    1 0.000000226616960
   1   13   26 13.00 0.850 0.734    0    1 0.000000328410288
   1   13   27 13.00 0.818 0.722    0    1 0.000000187091415
   1   13   28 13.00 0.781 0.728    0    1 0.000000264161896
   1   13   29 13.00 0.737 0.736    0    1 0.000000390128607
   1   13   30 13.00 0.687 0.748    0    1 0.000000555715479
   1   13   31 14.00 0.766 0.760    0    1 0.000000756710985
   1   13   32 14.00 0.720 0.740    0    1 0.000000473743136
   1   13   33 15.00 0.793 0.752    0    1 0.000000660649661
   1   13   34 15.00 0.751 0.735    0    1 0.000000395204147
   1   13   35 16.00 0.818 0.744    0    1 0.000000565444870
   1   13   36 17.00 0.870 0.728    0    0 0.000000319525449
   1   14    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   14    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   14    3  3.00 0.690 0.778    0    1 0.000000578154265
   1   14    4  3.00 0.634 0.754    0    1 0.000000407145147
   1   14    5  4.00 0.721 0.768    0    1 0.000000532682173
   1   14    6  4.00 0.669 0.748    0    1 0.000000354124361
   1   14    7  4.00 0.611 0.761    0    1 0.000000480659167
   1   14    8  5.00 0.700 0.775    0    1 0.000000622609019
   1   14    9  5.00 0.646 0.754    0    1 0.000000428663514
   1   14   10  6.00 0.731 0.766    0    1 0.000000569125717
   1   14   11  7.00 0.802 0.746    0    1 0.000000374984735
   1   14   12  7.00 0.762 0.732    0    1 0.000000228576324
   1   14   13  7.00 0.715 0.740    0    1 0.000000318576332
   1   14   14  7.00 0.662 0.750    0    1 0.000000443969054
   1   14   15  8.00 0.745 0.764    0    1 0.000000597019651
   1   14   16  8.00 0.696 0.744    0    1 0.000000384844887
   1   14   17  8.00 0.641 0.756    0    1 0.000000526856808
   1   14   18  8.00 0.580 0.770    0    1 0.000000700147779
   1   14   19  8.00 0.514 0.786    0    1 0.000000882624220
   1   14   20  8.00 0.445 0.804    0    1 0.000001052279626
   1   14   21  8.00 0.374 0.827    0    1 0.000001177085592
   1   14   22  9.00 0.471 0.850    0    1 0.000001194057801
   1   14   23  9.00 0.401 0.820    0    1 0.000001214379722
   1   14   24 10.00 0.499 0.842    0    1 0.000001272094282
   1   14   25 10.00 0.429 0.810    0    1 0.000001224578647
   1   14   26 10.00 0.359 0.834    0    1 0.000001340461629
   1   14   27 10.00 0.291 0.857    0    1 0.000001330104716
   1   14   28 11.00 0.379 0.883    0    1 0.000001183403911
   1   14   29 12.00 0.476 0.852    0    1 0.000001438305777
   1   14   30 13.00 0.575 0.820    0    1 0.000001436228697
   1   14   31 13.00 0.509 0.790    0    1 0.000001218889988
   1   14   32 13.00 0.439 0.810    0    1 0.000001453848891
   1   14   33 14.00 0.538 0.834    0    1 0.000001613410449
   1   14   34 15.00 0.635 0.802    0    1 0.000001455565670
   1   14   35 16.00 0.721 0.775    0    1 0.000001119978027
   1   14   36 17.00 0.794 0.752    0    1 0.000000743776997
   1   14   37 18.00 0.852 0.734    0    1 0.000000440751466
   1   14   38 19.00 0.896 0.722    0    1 0.000000251712923
   1   14   39 20.00 0.928 0.712    0    1 0.000000119208192
   1   14   40 20.00 0.911 0.706    0    1 0.000000061711515
   1   14   41 20.00 0.891 0.709    0    1 0.000000095884599
   1   14   42 20.00 0.867 0.713    0    1 0.000000157303409
   1   14   43 21.00 0.907 0.718    0    1 0.000000229001394
   1   14   44 21.00 0.886 0.710    0    1 0.000000111007293
   1   14   45 22.00 0.920 0.714    0    1 0.000000167433985
   1   14   46 22.00 0.902 0.708    0    1 0.000000079497932
   1   14   47 23.00 0.932 0.710    0    1 0.000000147630625
   1   14   48 24.00 0.954 0.704    0    1 0.000000068368761
   1   14   49 25.00 0.968 0.700    0    1 0.000000030576283
   1   14   50 25.00 0.961 0.698    0    1 0.000000011001927
   1   14   51 26.00 0.974 0.700    0    1 0.000000015907002
   1   14   52 26.00 0.967 0.698    0    1 0.000000010480330
   1   14   53 26.00 0.959 0.698    0    1 0.000000012853219
   1   14   54 27.00 0.972 0.700    0    1 0.000000020356837
   1   14   55 27.00 0.966 0.698    0    1 0.000000009609989
   1   14   56 28.00 0.977 0.698    0    1 0.000000015669432
   1   14   57 28.00 0.971 0.696    0    1 0.000000010090243
   1   14   58 28.00 0.965 0.698    0    1 0.000000009576714
   1   14   59 29.00 0.976 0.699    0    1 0.000000023382785
   1   14   60 30.00 0.984 0.696    0    1 0.000000011669443
   1   14   61 30.00 0.980 0.696    0    1 0.000000002341443
   1   14   62 31.00 0.986 0.696    0    1 -0.000000001043404
   1   14   63 32.00 0.991 0.696    0    1 0.000000005171338
   1   14   64 33.00 0.994 0.694    0    1 -0.000000000167680
   1   14   65 34.00 0.996 0.694    0    1 0.000000000000000
   1   14   66 34.00 0.995 0.694    0    1 0.000000000000000
   1   14   67 35.00 0.997 0.694    0    1 0.000000000000000
   1   14   68 35.00 0.996 0.694    0    1 0.000000000000000
   1   14   69 35.00 0.995 0.694    0    1 0.000000000000000
   1   14   70 35.00 0.993 0.694    0    1 0.000000000000000
   1   14   71 35.00 0.992 0.694    0    1 0.000000000000000
   1   14   72 35.00 0.990 0.694    0    1 -0.000000000051851
   1   14   73 35.00 0.987 0.694    0    1 -0.000000000344344
   1   14   74 35.00 0.984 0.695    0    1 0.000000004344813
   1   14   75 36.00 0.989 0.696    0    1 0.000000005374450
   1   14   76 37.00 0.993 0.694    0    1 0.000000000153066
   1   14   77 37.00 0.991 0.694    0    1 0.000000000000000
   1   14   78 37.00 0.989 0.694    0    1 -0.000000000350887
   1   14   79 38.00 0.993 0.694    0    1 0.000000000581578
   1   14   80 38.00 0.991 0.694    0    1 0.000000000000000
   1   14   81 39.00 0.994 0.694    0    1 0.000000000000000
   1   14   82 39.00 0.992 0.694    0    1 0.000000000000000
   1   14   83 40.00 0.995 0.694    0    1 0.000000000000000
   1   14   84 41.00 0.997 0.694    0    1 0.000000000000000
   1   14   85 41.00 0.996 0.694    0    1 0.000000000000000
   1   14   86 41.00 0.995 0.694    0    1 0.000000000000000
   1   14   87 41.00 0.993 0.694    0    1 0.000000000000000
   1   14   88 41.00 0.992 0.694    0    1 0.000000000000000
   1   14   89 41.00 0.990 0.694    0    1 0.000000000000000
   1   14   90 41.00 0.987 0.694    0    1 0.000000000043527
   1   14   91 42.00 0.992 0.694    0    1 0.000000003795554
   1   14   92 43.00 0.994 0.694    0    1 0.000000000000000
   1   14   93 44.00 0.996 0.694    0    1 0.000000000000000
   1   14   94 44.00 0.995 0.694    0    1   nan
   1   14   95 45.00 0.997 0.694    0    1   nan
   1   14   96 46.00 0.998 0.694    0    1   nan
   1   14   97 46.00 0.998   nan    0    2   nan
   1   15    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   15    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   15    3  3.00 0.690 0.778    0    1 0.000000578154265
   1   15    4  4.00 0.768 0.754    0    1 0.000000407145147
   1   15    5  4.00 0.723 0.738    0    1 0.000000253579176
   1   15    6  4.00 0.671 0.748    0    1 0.000000351943355
   1   15    7  5.00 0.752 0.760    0    1 0.000000474454829
   1   15    8  6.00 0.819 0.742    0    1 0.000000303874299
   1   15    9  6.00 0.782 0.726    0    1 0.000000175394740
   1   15   10  7.00 0.842 0.734    0    1 0.000000255598642
   1   15   11  8.00 0.889 0.722    0    1 0.000000142746825
   1   15   12  8.00 0.864 0.714    0    1 0.000000080037095
   1   15   13  8.00 0.835 0.718    0    1 0.000000120763268
   1   15   14  9.00 0.883 0.724    0    1 0.000000168940202
   1   15   15  9.00 0.857 0.714    0    1 0.000000091495217
   1   15   16  9.00 0.826 0.720    0    1 0.000000131972269
   1   15   17  9.00 0.790 0.726    0    1 0.000000196955330
   1   15   18 10.00 0.849 0.734    0    1 0.000000280905425
   1   15   19 11.00 0.893 0.722    0    1 0.000000156517384
   1   15   20 12.00 0.926 0.712    0    1 0.000000084575208
   1   15   21 12.00 0.909 0.706    0    1 0.000000044413877
   1   15   22 12.00 0.888 0.710    0    1 0.000000064621341
   1   15   23 13.00 0.922 0.714    0    1 0.000000099078153
   1   15   24 13.00 0.905 0.706    0    1 0.000000048090033
   1   15   25 13.00 0.883 0.710    0    1 0.000000072935967
   1   15   26 13.00 0.858 0.714    0    1 0.000000115425761
   1   15   27 13.00 0.827 0.720    0    1 0.000000161579301
   1   15   28 14.00 0.877 0.726    0    1 0.000000245824449
   1   15   29 15.00 0.914 0.716    0    1 0.000000132796928
   1   15   30 16.00 0.941 0.708    0    1 0.000000068473593
   1   15   31 17.00 0.960 0.704    0    1 0.000000037855740
   1   15   32 18.00 0.973 0.700    0    1 0.000000013797132
   1   15   33 18.00 0.966 0.698    0    1 0.000000006632900
   1   15   34 18.00 0.958 0.700    0    1 0.000000016996197
   1   15   35 18.00 0.948 0.700    0    1 0.000000020846474
   1   15   36 18.00 0.936 0.702    0    1 0.000000025431503
   1   15   37 19.00 0.956 0.704    0    1 0.000000038724955
   1   15   38 20.00 0.970 0.700    0    1 0.000000023174834
   1   15   39 21.00 0.980 0.698    0    1 0.000000008579520
   1   15   40 21.00 0.975 0.696    0    1 0.000000001152650
   1   15   41 21.00 0.969 0.697    0    1 0.000000009389714
   1   15   42 21.00 0.962 0.698    0    1 0.000000009519159
   1   15   43 22.00 0.974 0.700    0    1 0.000000013195067
   1   15   44 22.00 0.968 0.698    0    1 0.000000007679744
   1   15   45 22.00 0.960 0.698    0    1 0.000000011257223
   1   15   46 22.00 0.951 0.700    0    1 0.000000014920337
   1   15   47 22.00 0.939 0.702    0    1 0.000000027057282
   1   15   48 22.00 0.925 0.704    0    1 0.000000051637259
   1   15   49 23.00 0.949 0.706    0    1 0.000000078098915
   1   15   50 24.00 0.965 0.702    0    1 0.000000031298632
   1   15   51 24.00 0.957 0.700    0    1 0.000000022537815
   1   15   52 24.00 0.947 0.700    0    1 0.000000028256022
   1   15   53 24.00 0.934 0.702    0    1 0.000000035616988
   1   15   54 24.00 0.919 0.704    0    1 0.000000067359393
   1   15   55 24.00 0.901 0.708    0    1 0.000000097091690
   1   15   56 24.00 0.879 0.711    0    1 0.000000160550748
   1   15   57 24.00 0.852 0.716    0    1 0.000000230276849
   1   15   58 25.00 0.896 0.722    0    1 0.000000363492665
   1   15   59 25.00 0.872 0.712    0    1 0.000000168407574
   1   15   60 25.00 0.845 0.718    0    1 0.000000274138378
   1   15   61 25.00 0.811 0.724    0    1 0.000000424817373
   1   15   62 26.00 0.865 0.732    0    1 0.000000649017032
   1   15   63 27.00 0.905 0.719    0    1 0.000000354554918
   1   15   64 27.00 0.884 0.710    0    1 0.000000155769083
   1   15   65 28.00 0.919 0.714    0    1 0.000000256437171
   1   15   66 28.00 0.901 0.708    0    1 0.000000117791013
   1   15   67 29.00 0.931 0.711    0    1 0.000000198090149
   1   15   68 29.00 0.916 0.705    0    1 0.000000087731234
   1   15   69 29.00 0.897 0.708    0    1 0.000000139161161
   1   15   70 29.00 0.874 0.712    0    1 0.000000199168746
   1   15   71 29.00 0.846 0.716    0    1 0.000000351054263
   1   15   72 29.00 0.813 0.724    0    1 0.000000528308458
   1   15   73 30.00 0.867 0.732    0    1 0.000000836213435
   1   15   74 30.00 0.838 0.718    0    1 0.000000415044186
   1   15   75 31.00 0.885 0.726    0    1 0.000000645176807
   1   15   76 32.00 0.920 0.714    0    1 0.000000287971255
   1   15   77 32.00 0.902 0.706    0    1 0.000000125690559
   1   15   78 33.00 0.932 0.710    0    1 0.000000226670164
   1   15   79 34.00 0.953 0.704    0    1 0.000000088523503
   1   15   80 34.00 0.942 0.700    0    1 0.000000038062356
   1   15   81 34.00 0.929 0.702    0    1 0.000000061661969
   1   15   82 34.00 0.913 0.704    0    1 0.000000100302530
   1   15   83 35.00 0.940 0.708    0    1 0.000000159351698
   1   15   84 36.00 0.959 0.702    0    1 0.000000070064475
   1   15   85 36.00 0.949 0.698    0    1 0.000000034999176
   1   15   86 36.00 0.938 0.700    0    1 0.000000049034829
   1   15   87 36.00 0.923 0.702    0    1 0.000000071306864
   1   15   88 36.00 0.906 0.705    0    1 0.000000122893965
   1   15   89 37.00 0.935 0.708    0    1 0.000000193737698
   1   15   90 37.00 0.920 0.702    0    1 0.000000088940990
   1   15   91 38.00 0.945 0.706    0    1 0.000000128602931
   1   15   92 38.00 0.932 0.701    0    1 0.000000058012800
   1   15   93 39.00 0.954 0.702    0    1 0.000000105992544
   1   15   94 40.00 0.968 0.700    0    1 0.000000035376990
   1   15   95 40.00 0.961 0.698    0    1 0.000000021088043
   1   15   96 41.00 0.973 0.698    0    1 0.000000024880088
   1   15   97 42.00 0.982 0.696    0    1 0.000000011520823
   1   15   98 42.00 0.978 0.696    0    1 0.000000005796380
   1   15   99 42.00 0.972 0.696    0    1 -0.000000000440101
   1   15  100 42.00 0.966 0.696    0    1 0.000000016546737
   1   15  101 43.00 0.977 0.698    0    1 0.000000020372058
   1   15  102 44.00 0.984 0.696    0    1 -0.000000000183881
   1   15  103 44.00 0.981 0.696    0    1   nan
   1   15  104 44.00 0.976 0.696    0    1   nan
   1   15  105 45.00 0.984 0.696    0    1   nan
   1   15  106 45.00 0.980 0.696    0    1   nan
   1   15  107 45.00 0.975 0.696    0    1   nan
   1   15  108 45.00 0.969 0.696    0    1   nan
   1   15  109 46.00 0.979 0.696    0    1   nan
   1   15  110 46.00 0.979   nan    0    2   nan
   1   16    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   16    2  1.00 0.431 0.804    0    1 0.000000725800000
   1   16    3  1.00 0.362 0.826    0    1 0.000000802531585
   1   16    4  2.00 0.458 0.848    0    1 0.000000807001108
   1   16    5  3.00 0.557 0.818    0    1 0.000000819621190
   1   16    6  4.00 0.652 0.790    0    1 0.000000705845595
   1   16    7  5.00 0.737 0.764    0    1 0.000000521412764
   1   16    8  5.00 0.686 0.745    0    1 0.000000340781359
   1   16    9  5.00 0.630 0.758    0    1 0.000000467639980
   1   16   10  6.00 0.717 0.770    0    1 0.000000611852385
   1   16   11  6.00 0.665 0.750    0    1 0.000000409104861
   1   16   12  6.00 0.606 0.762    0    1 0.000000550067995
   1   16   13  6.00 0.542 0.778    0    1 0.000000714343583
   1   16   14  6.00 0.475 0.794    0    1 0.000000873616699
   1   16   15  7.00 0.574 0.815    0    1 0.000001011265145
   1   16   16  8.00 0.667 0.788    0    1 0.000000853894705
   1   16   17  8.00 0.609 0.763    0    1 0.000000612175200
   1   16   18  9.00 0.699 0.778    0    1 0.000000796274247
   1   16   19 10.00 0.776 0.755    0    1 0.000000549824160
   1   16   20 10.00 0.731 0.738    0    1 0.000000343270571
   1   16   21 11.00 0.802 0.748    0    1 0.000000480302112
   1   16   22 11.00 0.762 0.732    0    1 0.000000285828431
   1   16   23 12.00 0.827 0.740    0    1 0.000000405741281
   1   16   24 13.00 0.877 0.726    0    1 0.000000233036836
   1   16   25 13.00 0.850 0.716    0    1 0.000000126529296
   1   16   26 14.00 0.894 0.722    0    1 0.000000186568896
   1   16   27 14.00 0.871 0.712    0    1 0.000000097292492
   1   16   28 15.00 0.909 0.717    0    1 0.000000143433721
   1   16   29 15.00 0.889 0.710    0    1 0.000000076448680
   1   16   30 16.00 0.923 0.714    0    1 0.000000116748255
   1   16   31 16.00 0.905 0.706    0    1 0.000000056536508
   1   16   32 17.00 0.934 0.710    0    1 0.000000085668657
   1   16   33 17.00 0.919 0.704    0    1 0.000000045318283
   1   16   34 17.00 0.901 0.708    0    1 0.000000064219569
   1   16   35 18.00 0.931 0.711    0    1 0.000000108300363
   1   16   36 18.00 0.916 0.705    0    1 0.000000053176145
   1   16   37 19.00 0.942 0.708    0    1 0.000000079188477
   1   16   38 19.00 0.928 0.704    0    1 0.000000044026038
   1   16   39 19.00 0.912 0.706    0    1 0.000000056168578
   1   16   40 20.00 0.939 0.708    0    1 0.000000086304219
   1   16   41 21.00 0.958 0.704    0    1 0.000000046465048
   1   16   42 22.00 0.972 0.700    0    1 0.000000021561800
   1   16   43 22.00 0.965 0.698    0    1 0.000000008044584
